start;end;path;frequency
escherichia_coli;cataracts;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];50
escherichia_coli;beans;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];50
escherichia_coli;sugar;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];50
escherichia_coli;salmon;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];50
escherichia_coli;vinegar;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];50
candida;spectrum_disorders;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];50
escherichia_coli;humans;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaltypehasanimal];50
escherichia_coli;humans;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpredators];50
escherichia_coli;mint;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];50
escherichia_coli;chicken_breast;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];50
escherichia_coli;capers;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];50
escherichia_coli;sugar;[bacteriacancauseillnessfromfood,agriculturalproductincludingagriculturalproduct,vegetablecanbeservedwithgrain];50
escherichia_coli;asparagus;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];50
escherichia_coli;chopped_onion;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];50
escherichia_coli;birds;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,agentcompeteswithagent];50
escherichia_coli;mammals;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpredators];50
hepatitis_c;syndrome;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];50
streptococcus;animals;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpreyson];49
helicobacter;hypertension;[bacteriaisthecausativeagentofphysiologicalcondition,inverseoffooddecreasestheriskofdisease,fooddecreasestheriskofdisease];49
helicobacter;common_problems;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofemotionassocietedwithdisease,emotionassociatedwithdisease];49
helicobacter;disorders;[bacteriaisthecausativeagentofphysiologicalcondition,inverseoffooddecreasestheriskofdisease,fooddecreasestheriskofdisease];49
helicobacter;infection;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];49
streptococcus;skin;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofbacteriaisthecausativeagentofphysiologicalcondition,bacteriaisthecausativeagentofphysiologicalcondition];49
helicobacter;eggs;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,inverseofagriculturalproductcomingfromvertebrate];49
helicobacter;injury;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofemotionassocietedwithdisease,emotionassociatedwithdisease];49
helicobacter;tetanus;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];49
helicobacter;defects;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];49
streptococcus;symptoms;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofbacteriaisthecausativeagentofphysiologicalcondition,bacteriaisthecausativeagentofphysiologicalcondition];49
helicobacter;cancer;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];49
h__pylori;peptic_ulcer;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofbacteriaisthecausativeagentofphysiologicalcondition,bacteriaisthecausativeagentofphysiologicalcondition];49
helicobacter;diabetes;[bacteriaisthecausativeagentofphysiologicalcondition,inverseoffooddecreasestheriskofdisease,fooddecreasestheriskofdisease];49
streptococcus;illness;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofbacteriaisthecausativeagentofphysiologicalcondition,bacteriaisthecausativeagentofphysiologicalcondition];49
helicobacter;pneumonia;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofbacteriaisthecausativeagentofphysiologicalcondition,bacteriaisthecausativeagentofphysiologicalcondition];49
helicobacter;medical_conditions;[bacteriaisthecausativeagentofphysiologicalcondition,inverseoffooddecreasestheriskofdisease,fooddecreasestheriskofdisease];49
streptococcus;candidiasis;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofbacteriaisthecausativeagentofphysiologicalcondition,bacteriaisthecausativeagentofphysiologicalcondition];49
helicobacter;arthritis;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];49
helicobacter;pets;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpreyson];49
helicobacter;ailments;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofemotionassocietedwithdisease,emotionassociatedwithdisease];49
helicobacter;fibromyalgia;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofemotionassocietedwithdisease,emotionassociatedwithdisease];49
helicobacter;infectious_diseases;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];49
h__pylori;chronic_gastritis;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofbacteriaisthecausativeagentofphysiologicalcondition,bacteriaisthecausativeagentofphysiologicalcondition];49
helicobacter;syndromes;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofemotionassocietedwithdisease,emotionassociatedwithdisease];49
salmonella;llamas;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalistypeofanimal];48
salmonella;small_animals;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,agentcompeteswithagent];48
salmonella;eagles;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpreyson];48
salmonella;jalapenos;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,agriculturalproductcookedwithagriculturalproduct];48
salmonella;wild_dogs;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaltypehasanimal];48
salmonella;canids;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,agentcompeteswithagent];48
salmonella;camels;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaltypehasanimal];48
salmonella;sheep;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalistypeofanimal];48
salmonella;aphids;[bacteriaisthecausativeagentofphysiologicalcondition,inverseoffoodcancausedisease,inverseofinvertebratefeedonfood];48
e__coli;wolves;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpreyson];48
salmonella;equine;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,generalizationof];48
salmonella;geckos;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,generalizationof];48
salmonella;syndrome;[bacteriacancauseillnessfromfood,agriculturalproductcomingfromvertebrate,animaldevelopdisease];48
salmonella;chimps;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaltypehasanimal];48
salmonella;alpacas;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaltypehasanimal];48
salmonella;orangutans;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,generalizationof];48
salmonella;gaur;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,agentcompeteswithagent];48
salmonella;stray_dogs;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpredators];48
salmonella;flocks;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,isoneoccurrenceof];48
salmonella;raptors;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaltypehasanimal];48
salmonella;crustaceans;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalsuchasinvertebrate];48
salmonella;cattles;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,agentcompeteswithagent];48
salmonella;small_rodents;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaltypehasanimal];48
salmonella;rhinos;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaltypehasanimal];48
salmonella;pets;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,generalizationof];48
salmonella;depression;[bacteriaisthecausativeagentofphysiologicalcondition,inverseoffoodcancausedisease,foodcancausedisease];48
salmonella;diabetic_retinopathy;[bacteriaisthecausativeagentofphysiologicalcondition,inverseoffoodcancausedisease,foodcancausedisease];48
salmonella;green_onion;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,agriculturalproductcookedwithagriculturalproduct];48
salmonella;llamas;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpreyson];48
salmonella;hummingbirds;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,generalizationof];48
salmonella;acute_stress;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofemotionassocietedwithdisease,emotionassociatedwithdisease];48
borrelia_burgdorferi;disorder;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];48
salmonella;zucchini;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];48
salmonella;chicks;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,agentcompeteswithagent];48
salmonella;snakes;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,generalizationof];48
salmonella;fowls;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,generalizationof];48
salmonella;peacocks;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpredators];48
salmonella;chimps;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,generalizationof];48
e__coli;condition;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];48
salmonella;wild_dogs;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,generalizationof];48
salmonella;stray_dogs;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,agentcompeteswithagent];48
salmonella;roosters;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpredators];48
salmonella;monkey;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,generalizationof];48
e__coli;cheetahs;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalistypeofanimal];48
salmonella;kids;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalistypeofanimal];48
salmonella;dyspepsia;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofbacteriaisthecausativeagentofphysiologicalcondition,bacteriaisthecausativeagentofphysiologicalcondition];48
salmonella;hens;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpreyson];48
salmonella;buffalo;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalistypeofanimal];48
salmonella;humans;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,agentcompeteswithagent];48
salmonella;peacocks;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,agentcompeteswithagent];48
salmonella;domestic_livestock;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,agentcompeteswithagent];48
salmonella;yaks;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaltypehasanimal];48
salmonella;georgia;[bacteriaisthecausativeagentofphysiologicalcondition,inverseoffoodcancausedisease,agriculturalproductgrowinginstateorprovince];48
salmonella;onion;[bacteriaisthecausativeagentofphysiologicalcondition,inverseoffoodcancausedisease,inverseofagriculturalproductcookedwithagricultureproduct];48
salmonella;virgin_olive_oil;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];48
salmonella;prey;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,generalizationof];48
salmonella;foxes;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,specializationof];48
salmonella;chicks;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaltypehasanimal];48
salmonella;dressing;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];48
salmonella;carnivores;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,generalizationof];48
salmonella;oregano;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];48
salmonella;difficulties;[bacteriaisthecausativeagentofphysiologicalcondition,inverseoffooddecreasestheriskofdisease,fooddecreasestheriskofdisease];48
salmonella;larger_animals;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpredators];48
